quarter,eps,revenue,pat_margin,ebitda,ebitda_margin,pat,company,ret_1m,ret_3m,vol_30d,vol_60d,abnormal_volume
2019Q4,6.3,6751.94,5.84,600.06,8.89,394.26,AVENUE,0.008696831597222232,-0.021529738232345497,0.018846685206513752,0.016264343884554736,0.7288668185493747
2020Q1,4.49,6193.53,4.63,453.26,7.32,286.87,AVENUE,-0.0587146685766915,0.18992576443600084,0.034154807459642215,0.031102150907047644,0.4029748936653589
2020Q2,0.77,3833.23,1.29,160.2,4.18,49.56,AVENUE,0.0050530914525048765,0.2201305524364665,0.023800666231980412,0.026205816095801394,0.6109706779164433
2020Q3,3.25,5218.15,4.03,380.7,7.3,210.55,AVENUE,-0.017153012864650763,-0.03798877964755221,0.0185880071011656,0.019904930761552135,0.7066730913309032
2020Q4,7.26,7432.69,6.33,740.57,9.96,470.25,AVENUE,0.13883057372695906,0.2543858657625988,0.021726801742321816,0.019713963039707492,0.7776147560709896
2021Q1,6.71,7303.13,5.96,669.16,9.16,434.95,AVENUE,-0.045137233500673446,0.07253258100982096,0.02486782150845211,0.025044616122235432,0.9874054641876963
2021Q2,1.78,5031.75,2.29,257.43,5.12,115.13,AVENUE,0.09829875329360926,0.17123149161014561,0.014815916177047583,0.018273097145276373,0.6948941222763538
2021Q3,6.93,7649.64,5.87,703.14,9.19,448.9,AVENUE,0.07469407879973788,0.27095483723447766,0.012227136828531118,0.01029719828366377,1.0839406506949945
2021Q4,9.04,9065.02,6.46,900.5,9.93,585.79,AVENUE,-0.02331197178454314,0.09911297836384092,0.01735892608245142,0.025739927895806657,0.612955409565588
2022Q1,7.2,8606.09,5.42,781.32,9.08,466.35,AVENUE,-0.07764350626507688,-0.14530472555779217,0.019785448987679564,0.021402440546075895,1.0511544254473255
2022Q2,10.49,9806.89,6.93,1044.8,10.65,679.64,AVENUE,-0.12079088945002836,-0.14277440444715184,0.02164815345899264,0.024886190574866112,0.9980722824977136
2022Q3,11.28,10384.66,7.03,938.63,9.04,730.48,AVENUE,-0.039269859748743974,0.28785111386065876,0.017254340109163005,0.017067975827584236,1.198460788955506
2022Q4,9.9,11304.58,5.67,1014.96,8.98,641.07,AVENUE,0.006082884722446336,-0.04051356842869591,0.018954143280061477,0.015473075908363455,0.9569561331914618
2023Q1,7.8,10337.12,4.89,824.09,7.97,505.21,AVENUE,-0.00465324414198609,-0.1860205806647487,0.009806225599845477,0.012806951081410934,0.9060972310514255
2023Q2,10.71,11584.44,6.0,1083.25,9.35,695.36,AVENUE,0.12040329886118117,0.176121898434755,0.01841245984687644,0.017879060163606544,0.9386144365475495
2023Q3,10.12,12307.72,5.35,1047.4,8.51,658.54,AVENUE,-0.016246005507751793,-0.05492128360519599,0.009613918411686007,0.00957340449466678,0.9463660998857618
2023Q4,11.32,13247.33,5.56,1165.37,8.8,736.82,AVENUE,0.0572704654522207,0.12358261575816964,0.010097778629869837,0.011475429591991708,0.9183590607398885
2024Q1,9.28,12393.46,4.88,992.42,8.01,604.2,AVENUE,0.1753736628809499,0.12480586376826142,0.014913853453429523,0.01441454203354076,2.2420373491855057
2024Q2,12.49,13711.87,5.93,1272.99,9.28,812.45,AVENUE,0.053586762368778906,0.09753115525391465,0.025648532553344483,0.021344337375531,0.8877533792844539
2024Q3,10.92,14050.32,5.06,1151.56,8.2,710.37,AVENUE,0.034267136689809075,0.07609956075410107,0.01479270165738638,0.013746292054958514,1.080641916781984
2024Q4,12.06,15565.23,5.04,1271.66,8.17,784.65,AVENUE,-0.03982909103688814,-0.30191281696462324,0.015199103671562958,0.019769296795381055,1.091937413163606
2015Q4,3.49,625.09,7.17,87.14,13.94,44.82,BATA,0.07518787054300557,-0.07101551687940233,0.02088331863111844,0.019545120231758865,1.1991588387009642
2016Q1,2.2,543.99,5.19,66.39,12.2,28.23,BATA,0.1000324662834231,-0.0001965901542317905,0.01779797141425923,0.019785506755634612,1.1344812139200202
2016Q2,3.93,663.13,7.62,93.12,14.04,50.5,BATA,-0.042284376442994986,0.08228390101085514,0.013874525909624404,0.016566472731640452,1.0427948468382853
2016Q3,2.69,577.95,5.98,67.59,11.69,34.59,BATA,-0.08432164504298711,-0.10634592913952734,0.012181530007153007,0.01642454471651938,1.189961227983517
2016Q4,2.93,634.66,5.94,73.02,11.51,37.71,BATA,0.08674135996672305,-0.1051952924447469,0.013935336403700574,0.015488116834946134,1.05926749024762
2017Q1,2.8,591.43,6.08,68.89,11.65,35.94,BATA,0.12110131303597904,0.26647318753661997,0.015216444989992904,0.015276286673400011,1.1653126338955901
2017Q2,4.7,736.06,8.21,107.13,14.55,60.43,BATA,-0.014582026291545147,-0.013042974768615045,0.011948598637697294,0.012488082531571888,0.7104971952165365
2017Q3,3.34,586.9,7.31,79.28,13.51,42.89,BATA,0.013365677922165586,0.29215702998900395,0.01590716511363616,0.01693605501526421,0.7180963359741184
2017Q4,5.3,674.0,10.11,122.21,18.13,68.17,BATA,0.003221946120343544,0.07718916311378399,0.013382083637789767,0.017260832785732167,0.5675463079202816
2018Q1,4.05,632.31,8.24,96.01,15.18,52.08,BATA,0.005094564116364442,-0.03337097166376379,0.0162749588865441,0.015075036729133524,1.6012324169862668
2018Q2,6.42,797.28,10.35,143.8,18.04,82.55,BATA,0.10250167253609388,0.14031716249975057,0.01642332340421701,0.016100938234076653,1.175385032834724
2018Q3,4.33,673.07,8.27,102.24,15.19,55.66,BATA,-0.11758808509080332,0.16696370111684633,0.018503773232625222,0.018713007628528778,1.0946271835308268
2018Q4,8.03,778.7,13.25,177.37,22.78,103.18,BATA,0.13265769737239674,0.18588606029465415,0.019123944074980227,0.0233874891544211,0.9951652460611204
2019Q1,6.87,679.39,12.99,122.43,18.02,88.27,BATA,0.07769711711580629,0.28883383361430437,0.0172147610413596,0.015270214562492885,0.8502341924998115
2019Q2,7.84,882.14,11.42,259.9,29.46,100.73,BATA,0.09799986545512773,0.08870253205030454,0.01289793193074111,0.014276841915609816,0.7621998581044569
2019Q3,5.55,721.96,9.89,203.1,28.13,71.37,BATA,0.1422698222671166,0.1957119414483126,0.01926515341037073,0.0176712239598486,1.0294705263970017
2019Q4,9.12,829.64,14.13,279.65,33.71,117.2,BATA,0.07519713461415778,0.01804706476343898,0.011956634491730811,0.013315063381621734,1.0667621799414424
2020Q1,2.93,619.7,6.07,155.93,25.16,37.61,BATA,-0.2541726682996047,-0.2971368446443462,0.049244899866337725,0.036092629751468035,0.9619626112392473
2020Q2,-7.87,134.79,-75.03,-34.09,-25.29,-101.13,BATA,-0.05862856830009311,0.13287073514798542,0.01862291399963309,0.023101319281027044,0.6558746732998783
2020Q3,-3.45,367.87,-12.07,32.49,8.83,-44.39,BATA,0.0196843483981739,0.01841448630562681,0.02053007699817289,0.01802715080762669,1.0065111999296215
2020Q4,2.01,614.74,4.2,125.73,20.45,25.8,BATA,0.022957045470232362,0.1982024894282164,0.022005425029621113,0.017650089731503445,0.5127619443396493
2021Q1,2.29,589.91,4.99,126.45,21.44,29.44,BATA,-0.022250052832278988,-0.1124717259212139,0.012753752991656216,0.014758646377236272,0.9287309912652157
2021Q2,-5.55,267.05,-26.71,-21.83,-8.17,-71.32,BATA,0.036379611360012776,0.13088273499601755,0.011854947168154214,0.015099949640670433,0.42305266906065603
2021Q3,2.88,614.12,6.03,130.56,21.26,37.05,BATA,0.0035837921218047075,0.1162498604284794,0.012568524451282722,0.01347897037902413,0.7839521308718097
2021Q4,5.63,841.3,8.6,182.16,21.65,72.36,BATA,-0.02256047067871103,0.0525828146320928,0.020827749851478637,0.022165288540555998,0.9995820004671399
2022Q1,4.89,665.25,9.44,180.7,27.16,62.8,BATA,0.08155504142323755,0.08334721218669783,0.018478773676383693,0.02234654559319383,1.0387157966813436
2022Q2,9.29,943.02,12.66,253.9,26.92,119.34,BATA,-0.09912006564589626,-0.14720841679776486,0.018200912575531403,0.018387556896926022,0.831747543946537
2022Q3,3.98,829.76,6.16,168.88,20.35,51.11,BATA,-0.04991650149806526,0.12250381300666469,0.015480450496546824,0.015745019769676075,0.6032743789884905
2022Q4,6.47,900.21,9.23,213.59,23.73,83.11,BATA,-0.0408292673754721,-0.07719198490688961,0.00920733871781507,0.010670227606623058,0.945787449211445
2023Q1,5.1,778.59,8.42,191.86,24.64,65.56,BATA,0.0051019362112671995,-0.12917890253783482,0.01006493942354649,0.011269514860130666,1.0468337369936964
2023Q2,8.39,958.15,11.26,253.57,26.46,107.84,BATA,0.057665002431834145,0.19738436823808936,0.007546944313035298,0.00860491422914906,0.9948290320327019
2023Q3,2.68,819.12,4.21,156.53,19.11,34.49,BATA,-0.05726512322934818,-0.03261478672137508,0.010118878912418713,0.012706317482974606,0.6914458495965982
2023Q4,4.46,903.47,6.34,192.55,21.31,57.31,BATA,0.023838366234168795,0.022095798885583662,0.00900006360517733,0.009865536502493694,1.0560286142218873
2024Q1,4.69,797.67,7.56,201.39,25.25,60.29,BATA,-0.04504572518716443,-0.15764130037418445,0.009331488727626635,0.010850784110734672,1.0694598606279582
2024Q2,13.57,944.63,18.46,335.29,35.49,174.37,BATA,0.10175045032956032,0.09477832384237761,0.01714874834361047,0.014741255657350929,1.1671036113223048
2024Q3,4.07,837.14,6.25,192.11,22.95,52.36,BATA,-0.008914747126341438,-0.023442787461004144,0.008233022000523386,0.012479689864096645,1.3526249472920884
2024Q4,4.53,918.48,6.33,197.99,21.56,58.17,BATA,-0.025481050431952146,-0.05149875651283242,0.014659562886108906,0.013788252635940681,2.5815621746070065
2015Q4,8.2,1968.59,9.99,321.22,16.32,196.72,BRITANNIA,-0.001732962408342864,0.02679236029594212,0.016633859846236384,0.016149128562054683,0.9583083782932986
2016Q1,8.0,1935.67,9.91,301.63,15.58,191.86,BRITANNIA,-0.009566869906847186,-0.09782392242014382,0.017527432481165485,0.017615051126319396,1.3901612640495196
2016Q2,8.77,1949.36,10.79,336.13,17.24,210.39,BRITANNIA,-0.002224193848478939,0.04565089214573459,0.02119165516712287,0.01788560011922803,0.8145998459474093
2016Q3,9.49,2200.87,10.34,363.16,16.5,227.57,BRITANNIA,-0.023001874034543346,0.22235916495964392,0.014467732126022067,0.01869387916551452,0.8445074093115421
2016Q4,8.81,2093.17,10.1,332.96,15.91,211.49,BRITANNIA,-0.03897306608853646,-0.1521355541918743,0.0115453428916091,0.014893342663353138,0.71164513519847
2017Q1,8.2,2067.01,9.52,318.69,15.42,196.73,BRITANNIA,0.060672666837010114,0.1702476693204602,0.009443029419306559,0.011476527627541257,1.7674518564424624
2017Q2,8.7,2077.15,10.05,346.79,16.7,208.69,BRITANNIA,0.04455594716618538,0.08806119142613067,0.012464570510489843,0.013494113480469206,0.9090736422892693
2017Q3,10.22,2373.42,10.34,402.39,16.95,245.34,BRITANNIA,0.026778788632521033,0.18400796417744503,0.0068397051966732425,0.01048229023570306,1.1895753194574756
2017Q4,10.38,2398.32,10.39,407.35,16.98,249.17,BRITANNIA,-0.021179899764471544,0.08515549745643258,0.011237555746253533,0.012622497540550028,0.6535821644967422
2018Q1,5.1,2357.04,10.38,409.87,17.39,244.69,BRITANNIA,0.0011785558195069878,0.04741249591254548,0.009185791156908199,0.011127654793125727,1.153668256335077
2018Q2,5.13,2386.89,10.32,406.27,17.02,246.24,BRITANNIA,0.04892020478879511,0.21670043234256497,0.011833186168159074,0.0114460583374688,1.0549016678019734
2018Q3,5.9,2685.94,10.56,464.19,17.28,283.57,BRITANNIA,-0.14931387751768754,-0.039661266193329436,0.018284419684261435,0.015113664904997895,1.394021391260257
2018Q4,12.6,2685.37,11.27,501.67,18.68,302.7,BRITANNIA,0.027387879590460296,0.09660504188672636,0.016434995464501573,0.01712284012746521,0.6536824787012557
2019Q1,12.05,2631.29,11.01,480.52,18.26,289.69,BRITANNIA,0.01586177333455474,0.002460647568337526,0.014527283623942783,0.013152227951055574,2.0081090219917215
2019Q2,10.41,2554.16,9.8,437.74,17.14,250.21,BRITANNIA,-0.0594103234524993,-0.11228651171559412,0.013649655714599486,0.01319705096006297,1.7317610120452593
2019Q3,20.5,2867.31,17.18,635.55,22.17,492.58,BRITANNIA,0.08917539374198191,0.08632067519397801,0.027847229435380132,0.02198059754021627,0.7345849376988018
2019Q4,14.99,2769.31,13.01,546.35,19.73,360.35,BRITANNIA,-0.009778590860505254,-0.021016579010334602,0.0077261024694495065,0.013809249312540307,0.7226460953857592
2020Q1,15.85,2629.79,14.49,505.48,19.22,381.16,BRITANNIA,-0.09469047188598445,-0.11191286865992922,0.04771703919133589,0.03429936108059552,1.3330726083793123
2020Q2,21.45,3179.61,16.22,759.09,23.87,515.87,BRITANNIA,0.049186867890464336,0.4863869808898367,0.01178597452317226,0.02519087461752539,0.8113011912045326
2020Q3,19.21,3161.44,14.62,692.1,21.89,462.31,BRITANNIA,0.00719963473627705,0.09678468786223204,0.013735374036834447,0.01523989321752207,0.9297444836697025
2020Q4,17.79,2916.1,14.69,648.49,22.24,428.39,BRITANNIA,-0.014603110002826436,-0.058396829950248086,0.010098960402182172,0.013844041988675903,0.5660699762336828
2021Q1,14.67,2856.5,12.37,544.34,19.06,353.46,BRITANNIA,0.07768121845613774,0.008835915324680421,0.013035118373877387,0.011593011843129528,0.8291798768478611
2021Q2,19.34,3182.37,14.64,675.71,21.23,465.88,BRITANNIA,0.058867061897748485,0.06255238644430339,0.010266954788236719,0.011530903727240582,0.6531137374613191
2021Q3,15.25,3369.53,10.9,581.92,17.27,367.31,BRITANNIA,-0.012145095465171729,0.08200789265534114,0.011856505237739033,0.010443634977576348,0.7001308059962654
2021Q4,14.8,3327.42,10.72,565.88,17.01,356.57,BRITANNIA,0.007684812217456871,-0.08684593736539548,0.011450132581589187,0.012139289531339614,0.5952786326052952
2022Q1,17.16,3289.72,12.57,625.08,19.0,413.43,BRITANNIA,-0.06449400562547947,-0.09922470739896438,0.018295279435412332,0.016565762658884615,0.9189050476363845
2022Q2,13.35,3470.37,9.27,523.01,15.07,321.66,BRITANNIA,-0.007070374654226774,0.11999462459180088,0.014979916077969585,0.015265640987644855,1.028112710617149
2022Q3,20.45,4144.65,11.88,753.21,18.17,492.55,BRITANNIA,0.03359207185895685,0.10865745606786104,0.012474413382468281,0.01324855408792084,1.318404426537597
2022Q4,31.84,3911.4,19.61,1065.98,27.25,766.93,BRITANNIA,-0.021312031300341427,0.1146202847444,0.009279028902689224,0.014461364103384085,0.5475598249710449
2023Q1,23.17,3758.7,14.85,847.92,22.56,558.16,BRITANNIA,-0.031288099098325195,-0.0060138939424061455,0.01067126850906262,0.011440488403347708,1.003536635353587
2023Q2,18.39,3824.27,11.59,718.79,18.8,443.05,BRITANNIA,0.0789126490145966,0.21256038442865854,0.010297177937689984,0.010221267402354238,0.5263973223628011
2023Q3,23.68,4220.26,13.52,894.12,21.19,570.49,BRITANNIA,-0.0029995784733334308,-0.0970037879014547,0.008492218622564178,0.010316407283985652,0.9745528427666242
2023Q4,22.35,4031.41,13.35,839.57,20.83,538.36,BRITANNIA,0.11133205026118187,0.16049478875037648,0.010195102131646478,0.009295951433899505,1.6437846692856506
2024Q1,22.01,3862.93,13.72,825.55,21.37,530.15,BRITANNIA,0.0019073988428432997,-0.06201368098458371,0.01092450270188803,0.0128351960463937,1.5816665243808423
2024Q2,20.84,3967.38,12.66,770.94,19.43,502.08,BRITANNIA,0.04699027734499106,0.1254984279902307,0.011398064021158704,0.013833821526466061,0.7559952673534149
2024Q3,21.36,4391.88,11.71,798.06,18.17,514.41,BRITANNIA,0.08247297433728984,0.17239984986103352,0.008593594820986157,0.009695754972181428,1.1245164052647776
2024Q4,23.13,4281.06,13.01,870.26,20.33,557.13,BRITANNIA,-0.03610495351989185,-0.2402453389164777,0.010272034345677495,0.016234204467414002,0.7225392181713736
2015Q4,6.07,948.35,17.41,248.47,26.2,165.11,COLGATE,0.0005075806805943106,0.027479730605446617,0.010802927866447765,0.012180829577636419,0.9805206314947771
2016Q1,5.27,1007.88,14.21,252.7,25.07,143.27,COLGATE,-0.002041844169252016,-0.14508379757746637,0.013416891215507001,0.014417830455501464,0.9762913010449517
2016Q2,4.62,1005.59,12.5,221.35,22.01,125.72,COLGATE,0.08154242418373836,0.1257585265830914,0.011324387597376856,0.010122864583848817,1.3953497327980775
2016Q3,6.67,1048.32,17.3,286.04,27.29,181.31,COLGATE,0.01836028756770247,0.06817417753614441,0.009055206287056668,0.014376639611337616,1.7947810686336507
2016Q4,4.7,864.98,14.78,224.96,26.01,127.82,COLGATE,-0.024859210636749673,-0.06524067428507829,0.01085572444422516,0.013780151457792515,1.0728856786480636
2017Q1,5.24,1032.58,13.81,252.32,24.44,142.58,COLGATE,0.109439675866988,0.11603143126262183,0.010585531598108038,0.009314321613076843,0.6417571509432685
2017Q2,5.01,969.43,14.07,234.27,24.17,136.38,COLGATE,0.09491868854872476,0.12404694344094147,0.014576056097420355,0.01363949114607048,1.0464840940548563
2017Q3,6.53,1077.98,16.47,309.46,28.71,177.57,COLGATE,-0.04116668669201451,-0.03969920381341063,0.010376886184878505,0.011153618605558625,0.9950230969954796
2017Q4,6.27,1026.97,16.62,291.46,28.38,170.65,COLGATE,0.05224239089909055,0.030076234298109794,0.008571468281292875,0.010689503577246654,0.9071519280528733
2018Q1,6.94,1085.06,17.4,304.35,28.05,188.77,COLGATE,0.008724687253246044,-0.020126847943723436,0.010080848924026681,0.00958416470812202,1.2508790213837755
2018Q2,6.97,1033.55,18.34,324.87,31.43,189.51,COLGATE,-0.05941884205737302,0.13064852026284357,0.01004745794809916,0.011486835386287045,0.41791261860298345
2018Q3,7.22,1160.63,16.92,338.21,29.14,196.37,COLGATE,-0.06351750883060936,-0.08464191793476616,0.012012795977089576,0.012630882232619788,0.9130751826896282
2018Q4,7.06,1091.63,17.6,322.37,29.53,192.1,COLGATE,0.09200633507225864,0.23314979041625805,0.019822426054485625,0.0169686362758247,0.8871126977534728
2019Q1,7.26,1146.63,17.23,318.78,27.8,197.59,COLGATE,-0.009611940907098493,-0.03858999984716749,0.012993238873589115,0.011458484988302474,0.8566008269664329
2019Q2,6.22,1075.99,15.72,314.97,29.27,169.11,COLGATE,-0.021819643357707363,-0.07368875061818791,0.010000021682196339,0.009368151811178387,0.6696450385498608
2019Q3,8.97,1213.21,20.12,331.6,27.33,244.11,COLGATE,0.23980882183066976,0.3330527610778937,0.023333820381726468,0.019110336383798505,1.150736238700421
2019Q4,7.32,1136.02,17.53,321.85,28.33,199.1,COLGATE,-0.007664875822654071,-0.02506535959935219,0.008858657805516255,0.013062228284642298,0.31879939403060087
2020Q1,7.51,1062.35,19.22,282.51,26.59,204.15,COLGATE,-0.02543991388318234,-0.14368739458466573,0.029176557854614878,0.023648680448430506,1.313949395690298
2020Q2,7.29,1033.6,19.17,314.26,30.4,198.18,COLGATE,0.018167275213886613,0.26849636229088936,0.01823271553720142,0.023780832644311144,0.6258484793704131
2020Q3,10.08,1277.66,21.46,416.86,32.63,274.19,COLGATE,0.04031359029505044,0.036777205318782924,0.013010673236920869,0.013133674370583936,1.2954737098932603
2020Q4,9.13,1224.21,20.29,380.49,31.08,248.36,COLGATE,0.04072449326100891,0.10481365220205463,0.01408415896200138,0.015408923853330854,0.349215353986762
2021Q1,11.57,1275.01,24.68,428.37,33.6,314.66,COLGATE,-0.0008345451590182629,0.003353478462412296,0.010158605301343517,0.010739811007217485,1.008026759605175
2021Q2,8.58,1157.86,20.14,360.43,31.13,233.23,COLGATE,-0.016338029636657203,0.1097724187332858,0.011993017310717662,0.011861163758295948,0.6712215772603011
2021Q3,9.9,1343.96,20.03,407.27,30.3,269.17,COLGATE,-0.014055578663573876,-0.009668991022063866,0.00969495356234083,0.011070069532889379,0.6073070822092753
2021Q4,9.28,1271.29,19.85,386.23,30.38,252.33,COLGATE,0.02839489050790167,-0.101663695747638,0.010103148846820712,0.010170141034528905,0.6402258707295673
2022Q1,11.9,1293.35,25.02,438.28,33.89,323.57,COLGATE,0.06332732132263996,0.059892897368166054,0.012934162149170786,0.012536436653247905,0.6541501647041006
2022Q2,7.71,1186.59,17.67,327.87,27.63,209.67,COLGATE,-0.0843674572709654,-0.015735874504139602,0.011825617646305733,0.012918738732070955,0.7583717177827913
2022Q3,10.22,1378.37,20.17,419.27,30.42,278.02,COLGATE,-0.029107900641792583,0.0958737907137317,0.014388275079114918,0.013328777899759352,0.6614741007044805
2022Q4,8.94,1281.21,18.99,371.86,29.02,243.24,COLGATE,-0.04485683979535582,-0.032018533494742374,0.012576239988169261,0.011856435130527369,0.550708301397005
2023Q1,11.63,1341.69,23.57,470.38,35.06,316.22,COLGATE,0.022972500854388622,-0.02449514804446762,0.005859812625518524,0.007158401101813046,0.7409284197112589
2023Q2,10.06,1314.73,20.82,413.59,31.46,273.68,COLGATE,0.06073082907355887,0.1396953976728459,0.009631200266380044,0.009750816330849984,0.9220709838483689
2023Q3,12.5,1462.38,23.25,503.14,34.41,340.05,COLGATE,0.03381537123750178,0.18805178235716613,0.013985576870154117,0.01444796317330932,1.2204519652918815
2023Q4,12.14,1386.41,23.81,486.28,35.07,330.11,COLGATE,0.14546415352095776,0.23623906676495787,0.013287265512156497,0.012721908045432504,0.8324898224361277
2024Q1,13.96,1480.66,25.65,554.82,37.47,379.82,COLGATE,0.07500245084910562,0.10356260232443781,0.01658467511965773,0.016053185611525238,1.3550652950036612
2024Q2,13.38,1485.76,24.5,531.74,35.79,363.98,COLGATE,0.05709026144697571,0.064015009197264,0.01541531805063541,0.016650866607421863,1.350890593961449
2024Q3,14.52,1609.21,24.55,573.33,35.63,395.05,COLGATE,0.045091882061923716,0.3295707445077327,0.009298109178544895,0.01068111660632336,2.086699854608733
2024Q4,11.87,1452.21,22.23,474.76,32.69,322.78,COLGATE,-0.07235918698276,-0.282209607722548,0.018206521723010377,0.017673253004492562,0.7604860455929232
2016Q3,0.92,873.73,6.57,104.85,12.0,57.43,CROMPTON,-0.0669697744245743,0.10875004875189243,0.014818575064376175,0.020938969909459676,1.0157869606130845
2016Q4,0.87,879.23,6.18,102.26,11.63,54.35,CROMPTON,-0.011517815390752473,-0.04827173377696137,0.0218319950932286,0.02462585835308219,1.5699876154758838
2017Q1,1.24,1046.3,7.45,133.77,12.79,77.94,CROMPTON,0.15153928693901486,0.4854500469665033,0.020100559894215317,0.021027390752490768,0.9528455527838815
2017Q2,1.28,1055.45,7.61,139.09,13.18,80.27,CROMPTON,0.015470903859719609,0.09820581429940045,0.02042053604940887,0.020363442583346807,1.1355872019399174
2017Q3,1.13,959.71,7.38,124.23,12.94,70.8,CROMPTON,-0.04699970534917608,-0.07090496528896484,0.014376005467377516,0.014864880600943473,1.4426672319102254
2017Q4,1.11,938.19,7.41,123.09,13.12,69.5,CROMPTON,0.04474774211630206,0.3251564180202837,0.02003147930372483,0.020525107444522933,0.3659407223886281
2018Q1,1.65,1126.31,9.16,175.38,15.57,103.22,CROMPTON,0.01740445463818352,-0.11841364433579327,0.018527594695883536,0.021237004788293753,1.0754650883612995
2018Q2,1.66,1203.89,8.66,176.1,14.63,104.27,CROMPTON,-0.0024255443447955827,-0.027515105522252337,0.016735103761531953,0.019401755859435595,0.725383863816674
2018Q3,1.23,1037.83,7.41,133.75,12.89,76.91,CROMPTON,-0.0938891287590875,0.028697143604196063,0.023330163202615297,0.020259419163890763,1.5628162459107615
2018Q4,1.27,1030.31,7.73,138.45,13.44,79.67,CROMPTON,0.05505446505926925,0.04299110864077571,0.012653714479697237,0.016317989343446502,0.6690323978465429
2019Q1,2.26,1206.88,11.74,185.75,15.39,141.67,CROMPTON,0.04451806627434807,-0.029269401041082888,0.022514147979979773,0.020594453309569553,1.073941752331056
2019Q2,1.96,1346.84,9.1,209.38,15.55,122.6,CROMPTON,-0.020270367608267614,0.07681602269231047,0.023593155414558135,0.02191106222537447,1.2269574246607085
2019Q3,1.78,1075.79,10.34,141.75,13.18,111.27,CROMPTON,0.10580956288219645,0.09920529286718893,0.020380204311119407,0.017048988526697995,1.3023230157630301
2019Q4,2.57,1071.29,15.03,154.25,14.4,161.02,CROMPTON,-0.058118999894702816,-0.07393827278680887,0.014948536066452217,0.015001132615006648,0.6475886656052752
2020Q1,1.59,1018.05,9.8,150.35,14.77,99.81,CROMPTON,-0.2516127694320779,-0.12945581980188237,0.035283794897326456,0.02892136408575839,0.7341624629999524
2020Q2,1.18,713.17,10.34,117.58,16.49,73.71,CROMPTON,0.035582468967289005,0.25111398134816443,0.023047413883206636,0.028929181240132953,0.9021330803633681
2020Q3,2.19,1198.39,11.44,202.52,16.9,137.08,CROMPTON,0.09658660997301793,0.23667514729458117,0.02466305068410983,0.0221813878321961,0.9917564988328397
2020Q4,2.35,1323.13,11.14,215.05,16.25,147.43,CROMPTON,0.18459153936475614,0.31524315564526995,0.023692481820984063,0.021994695774489457,0.8169213056640069
2021Q1,3.93,1515.26,16.27,245.17,16.18,246.52,CROMPTON,0.019083395707734985,0.06325338557554328,0.01919377957734318,0.021071567875846495,1.1087621524712405
2021Q2,1.48,1046.15,8.9,142.46,13.62,93.12,CROMPTON,0.09113731761007116,0.1336898975459253,0.01808923407911275,0.023018733735734674,0.6951506022938598
2021Q3,2.72,1384.81,12.31,242.57,17.52,170.48,CROMPTON,0.01151121648936626,0.10808948982931099,0.017245836558905502,0.018256323928103748,1.0045121482924921
2021Q4,2.36,1410.19,10.5,215.39,15.27,148.12,CROMPTON,0.00864653015286887,-0.08655249076209703,0.016431683988755275,0.017510854691372087,0.4012195646493879
2022Q1,2.89,1532.05,11.86,240.33,15.69,181.76,CROMPTON,-0.12718782804628315,-0.1308389007373586,0.02654468611097224,0.021920463636885764,0.690215301971554
2022Q2,2.01,1608.05,7.93,204.21,12.7,127.52,CROMPTON,-0.061266752386133216,-0.08684566507239277,0.022601737890767228,0.0209928776471145,0.9371965483981111
2022Q3,2.08,1331.61,9.91,184.66,13.87,131.95,CROMPTON,0.02005946268808656,0.21932819117169822,0.020636702314285195,0.019029128747330357,0.6616118024509745
2022Q4,1.33,1265.81,6.66,149.45,11.81,84.34,CROMPTON,-0.09263748053308118,-0.18761315173527127,0.01241078907545276,0.013301762851616909,0.9385112406113568
2023Q1,2.07,1603.84,8.21,212.91,13.28,131.75,CROMPTON,-0.03570847080613393,-0.13505539553613333,0.013940290685459678,0.018669829617732003,1.3126323595547353
2023Q2,1.81,1657.46,6.96,184.31,11.12,115.32,CROMPTON,0.053675444706285935,-0.02162540421254444,0.014477164352880436,0.020432146303518573,0.5637800066867017
2023Q3,1.48,1476.17,6.42,163.04,11.04,94.79,CROMPTON,0.019411080620645338,0.08130830654764631,0.014062371819136103,0.015876257854712104,1.2289007927559694
2023Q4,1.49,1458.13,6.54,161.99,11.11,95.37,CROMPTON,0.09548991400593532,0.050515302117658756,0.01285496528314698,0.012826523326548673,1.2299933819652684
2024Q1,2.52,1796.62,8.96,239.7,13.34,160.97,CROMPTON,-0.07134171834640346,-0.10833329543617631,0.01217918785642028,0.0143826591246118,1.6287378519691504
2024Q2,2.45,1959.46,8.04,244.28,12.47,157.62,CROMPTON,0.028941298899216594,0.5047334379746777,0.034430219472379744,0.027249725606788903,0.7002363516587042
2024Q3,1.92,1645.33,7.49,195.8,11.9,123.28,CROMPTON,-0.1274499331840071,0.006460201571510726,0.015808260162934108,0.017548911347603908,1.551862121364141
2024Q4,1.74,1545.0,7.23,181.24,11.73,111.74,CROMPTON,-0.033927314532930075,-0.06385994649312055,0.015250667544936692,0.016024958747331685,0.5298331868312169
2015Q4,1.41,1369.96,18.12,339.37,24.77,248.19,DABUR,-0.005565615148929948,0.012326627797438094,0.013771733435030683,0.012642242108188926,0.4886337656140643
2016Q1,1.63,1432.97,20.04,392.26,27.37,287.14,DABUR,0.03564026390273822,-0.09880982195720966,0.013903653279951295,0.017066627613830928,1.0540820044120087
